Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-22,16:00:00,Room 4,Evaluating FPGA Acceleration with Intel® oneAPI Toolkit for High-Speed Data Processing,"Assessment of Intel oneAPI FPGA Toolkit for FPGA-accelerated workloads in LHCb's trigger system, comparing it with CPU, GPU, and RTL implementations.",https://indico.cern.ch/event/1338689/contributions/6015441/,LHCb,"['FPGA', 'oneAPI', 'data processing', 'LHCb', 'trigger system']",2,Poster,0.8,"['Intel oneAPI FPGA Toolkit', 'high level synthesis']"
2024-10-22,16:00:00,Room 4,ML-based classification in an open-source framework for the ALICE heavy-flavour analysis,"ALICE uses ML-based BDT classifiers for heavy-flavour hadron analysis, focusing on open-source frameworks and GPU clusters for data processing.",https://indico.cern.ch/event/1338689/contributions/6016092/,ALICE,"['Machine Learning', 'Boosted Decision Trees', 'ALICE', 'Heavy Flavour', 'Open Source', 'GPU', 'FAIR']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,A simplified configuration for common algorithms for ATLAS analysis,A user-friendly configuration mechanism for applying ATLAS analysis algorithms via YAML and python is presented.,https://indico.cern.ch/event/1338689/contributions/6016100/,ATLAS,"['ATLAS', 'analysis', 'python', 'configuration', 'YAML']",2,Poster,0.8,[]
2024-10-22,16:00:00,Room 4,OMS Data Aggregation and Management in the CMS Experiment,"The OMS DWH in CMS uses PL/SQL for data aggregation and management, modernizing code and enhancing workflows.",https://indico.cern.ch/event/1338689/contributions/6015426/,CMS,"['OMS', 'CMS', 'Data Aggregation', 'PL/SQL', 'Oracle', 'Database Management']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Docu-Bot: AI assisted user support,An AI tool helps users find information in extensive documentation using LLMs and retrieval methods.,https://indico.cern.ch/event/1338689/contributions/6010735/,,"['AI', 'documentation', 'LLM', 'user support']",2,Poster,0.7,"['Retrieval Augmentation Generation', 'Mistral-7B-Instruct-v0.2', 'Mixtral-8x7B-Instruct-v0.1']"
2024-10-21,16:00:00,Ground floor lobby,HPSS Batch Application,"Utilizing MariaDB and Python to manage large requests in HPSS, with scalability and adaptability for diverse experimental needs.",https://indico.cern.ch/event/1338689/contributions/6010763/,,"['HPSS', 'MariaDB', 'Python', 'data management', 'scalability']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Exploring Data Caching Policy with Data Access Patterns from dCache Logs,"Study of data caching policies using machine learning to predict dataset demand for dCache systems at BNL, focusing on ATLAS data.",https://indico.cern.ch/event/1338689/contributions/6010778/,ATLAS,"['machine learning', 'data caching', 'dCache', 'ATLAS', 'predictive modeling']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Ending the Analogue Telephony Era,"CERN has completed its modernization of telephony infrastructure, moving from analogue to a VoIP-based system.",https://indico.cern.ch/event/1338689/contributions/6011105/,,"['CERN', 'telephony', 'VoIP', 'infrastructure']",1,Poster,0.95,[]
2024-10-21,16:00:00,Ground floor lobby,Migration of CADI to Fence,Migration of CMS Analysis Database Interface to FENCE for improved publication workflow management.,https://indico.cern.ch/event/1338689/contributions/6011106/,CMS,"['CMS', 'CADI', 'FENCE', 'workflow management', 'database migration']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,interTwin - an interdisciplinary Digital Twin Engine for Science,interTwin leverages digital twins and AI for distributed training and hyperparameter optimization in particle detector simulations.,https://indico.cern.ch/event/1338689/contributions/6011764/,CERN,"['Digital Twin', 'AI', 'Distributed Training', 'Hyperparameter Optimization', 'HPC', 'CERN']",2,Poster,0.8,"['itwinai', 'RayTune', 'MLFlow']"
2024-10-21,16:00:00,Ground floor lobby,Scalable and multi-tenant Kubernetes ingress infrastructure,Discussion on CERN's scalable web hosting infrastructure using OpenShift Kubernetes.,https://indico.cern.ch/event/1338689/contributions/6011880/,,"['Kubernetes', 'OpenShift', 'Web Hosting', 'Infrastructure', 'Scaling']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Tracking efficiency studies for LHCb in Run 3,Exploration of tracking efficiency methods for the upgraded LHCb detector using data-driven techniques.,https://indico.cern.ch/event/1338689/contributions/6010530/,LHCb,"['tracking efficiency', 'LHCb', 'Run 3', 'tag-and-probe', 'hadronic interactions']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Machine Learning Inference in Athena with ONNXRuntime,"This talk discusses the use of ONNXRuntime for ML inference in the ATLAS software framework, Athena.",https://indico.cern.ch/event/1338689/contributions/6010565/,ATLAS,"['Machine Learning', 'ATLAS', 'ONNXRuntime', 'Athena', 'Data Analysis']",3,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Particle Flow Reconstruction with Alpaka Portability Library,The Alpaka library is used for GPU offloading in CMS Particle Flow reconstruction at HLT.,https://indico.cern.ch/event/1338689/contributions/6015436/,CMS,"['GPU', 'Alpaka', 'Particle Flow', 'CMS', 'HLT', 'parallel computing']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,CMS L1 Data Scouting for HL-LHC,CMS upgrades for HL-LHC include a Data Scouting system using L1T reconstruction to enhance physics analysis.,https://indico.cern.ch/event/1338689/contributions/6015452/,CMS,"['CMS', 'Data Scouting', 'L1 Trigger', 'HL-LHC', 'Event Reconstruction']",2,Poster,0.7,[]
2024-10-21,16:00:00,Ground floor lobby,The git based ATLAS data acquisition configuration service in LHC Run 3,The ATLAS data acquisition system now uses git for configuration management in LHC Run 3.,https://indico.cern.ch/event/1338689/contributions/6015459/,ATLAS,"['data acquisition', 'configuration service', 'git', 'LHC Run 3']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Porting MADGRAPH to FPGA using High-Level Synthesis (HLS),Development of MADGRAPH port to FPGA using HLS to enhance simulation speed and reduce power consumption.,https://indico.cern.ch/event/1338689/contributions/6015985/,,"['MADGRAPH', 'FPGA', 'High-Level Synthesis', 'simulation', 'parallel processing']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,EDM4hep.jl: Analysing EDM4hep files with Julia,"Explores EDM4hep.jl for analyzing EDM4hep data with Julia, focusing on design choices and high-level data analysis.",https://indico.cern.ch/event/1338689/contributions/6016139/,,"['EDM4hep', 'Julia', 'ROOT', 'UnROOT.jl', 'Structure of Arrays']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Common Analysis Tools in CMS,Overview of the CMS Common Analysis Tools group and its developments for data processing and analysis workflow management.,https://indico.cern.ch/event/1338689/contributions/6016207/,CMS,"['CMS', 'analysis tools', 'data processing', 'workflow management', 'data preservation']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,A new SymPy backend for vector: uniting experimental and theoretical physicists,Introducing a SymPy backend for the Python library Vector for symbolic computations on high energy physics vectors.,https://indico.cern.ch/event/1338689/contributions/6016211/,,"['SymPy', 'Vector', 'Python', 'symbolic computations', 'high energy physics']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Streamlining ATLAS Monte-Carlo Generator Validation with PAVER,Enhanced validation framework PAVER for ATLAS MC simulations with automated validation process.,https://indico.cern.ch/event/1338689/contributions/6016090/,ATLAS,"['Monte-Carlo simulations', 'validation framework', 'ATLAS', 'PAVER']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Normalizing Flows for Physics Data Analyses,Explores using normalizing flows to enhance Monte Carlo simulations for physics data analysis.,https://indico.cern.ch/event/1338689/contributions/6016108/,,"['Normalizing Flows', 'Monte Carlo', 'Machine Learning', 'Synthetic Data', 'Physics Analysis']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,"S3 Compatibility: Enabling Seamless Integration with EOS, CERN’s Large-Scale Disk Storage System",Integrating an S3 interface into XRootD for CERN's EOS Big Data storage system.,https://indico.cern.ch/event/1338689/contributions/6010771/,,"['S3 compatibility', 'EOS', 'XRootD', 'storage', 'CERN']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Advancements and Operations for LHC Run-3 and beyond,"Overview of progress in CERN's EOS data storage system during LHC Run-3, with future plans for Run-4.",https://indico.cern.ch/event/1338689/contributions/6010772/,CERN,"['EOS', 'data storage', 'LHC', 'Run-3', 'Run-4', 'CERN', 'SciTags', 'SciTokens', 'GRPC', 'ALMA9']",2,Poster,0.8,"['ALMA9', 'SciTags', 'SciTokens', 'SMR support']"
2024-10-24,12:00:00,Large Hall,Hardware technology trends in HEP computing,Overview of current and future hardware technology trends relevant to HEP data centers.,https://indico.cern.ch/event/1338689/contributions/6080127/,,"['hardware', 'computing', 'HEP', 'HL-LHC', 'data centers']",2,Talk,0.7,[]
2024-10-22,10:00:00,Large Hall,Quantum-Assisted Generative AI for Simulation of the Calorimeter Response,"Quantum-assisted AI improves calorimetry simulation for HL-LHC, enhancing performance and data quality.",https://indico.cern.ch/event/1338689/contributions/6015946/,,"['Quantum Computing', 'Generative AI', 'Calorimetry', 'Simulation']",1,Talk,0.9,[]
2024-10-22,09:30:00,Large Hall,Quantum Computing for High energy physics: CERN perspective,CERN's Quantum Technology Initiative explores quantum computing applications in HEP.,https://indico.cern.ch/event/1338689/contributions/6080116/,CERN,"['Quantum Computing', 'High Energy Physics', 'CERN', 'Quantum Technology Initiative']",1,Talk,0.9,[]
2024-10-22,09:00:00,Large Hall,The Era of Quantum Utility - IBM Quantum,Discussion of IBM's progress in quantum computing for particle physics applications with around 100 qubits.,https://indico.cern.ch/event/1338689/contributions/6080333/,,"['Quantum Computing', 'IBM', 'Error Mitigation', 'Particle Physics', 'Quantum Utility Era']",1,Talk,0.9,[]
,,,ROOT RNTuple: Next Generation Event Data I/O for HENP,Overview of ROOT's RNTuple I/O subsystem designed for next-gen collider experiments addressing data I/O challenges.,https://indico.cern.ch/event/1338689/contributions/6005282/,,"['ROOT', 'RNTuple', 'I/O', 'HL-LHC', 'DUNE', 'data storage', 'analysis']",2,,0.8,[]
,,,Exploring Client-Server Scalability with RNTuple & EOS: Comparative Analysis of Physics Data Formats for Analysis,"Evaluation of RNTuple as a replacement for ROOT's TTree, focusing on scalability with EOS during migration.",https://indico.cern.ch/event/1338689/contributions/6009787/,LHC,"['RNTuple', 'EOS', 'data format', 'ROOT', 'scalability']",2,Talk,0.8,[]
2024-10-22,17:45:00,Large Hall B,First Deployment of XCache for Workflow and Efficiency Optimizations on Opportunistic HPC Resources in Germany,Deployment of XRootD caching to optimize HPC resource usage for HEP applications in Germany.,https://indico.cern.ch/event/1338689/contributions/6011660/,,"['HPC', 'XRootD', 'caching', 'workflow optimization']",2,Talk,0.8,"['HoreKa', 'GridKa']"
2024-10-22,17:27:00,Large Hall B,Development of machine-learning based app for anomaly detection in CMSWEB,An application for anomaly detection in CMSWEB using machine learning to monitor service performance.,https://indico.cern.ch/event/1338689/contributions/6011634/,CMS,"['machine learning', 'anomaly detection', 'CMSWEB', 'infrastructure']",3,Talk,0.9,[]
2024-10-22,16:51:00,Large Hall B,Unlocking the compute continuum: scaling out from cloud to HPC and HTC resources,"The talk discusses interLink, a project using Kubernetes for seamless task distribution across HPC, HTC, and cloud resources.",https://indico.cern.ch/event/1338689/contributions/6011648/,,"['distributed computing', 'HPC', 'HTC', 'cloud computing', 'Kubernetes', 'interLink', 'ML training']",2,Talk,0.8,"['interLink', 'Digital Twin Engine']"
2024-10-23,13:48:00,Room 2.A (Seminar Room),"Front-End RDMA Over Converged Ethernet, lightweight RoCE endpoint",Exploration of RDMA over Converged Ethernet to enhance DAQ systems by reducing CPU load using FPGAs.,https://indico.cern.ch/event/1338689/contributions/6011571/,,"['RDMA', 'Ethernet', 'DAQ', 'FPGAs', 'networking']",1,Talk,0.9,[]
2024-10-24,17:45:00,Room 2.B (Conference Room),SPECTRUM: towards a Computing Strategy for Data-intensive Science Infrastructures in Europe,The SPECTRUM project aims to develop a strategy for data and compute infrastructure for Exascale era needs in Europe.,https://indico.cern.ch/event/1338689/contributions/6010988/,,"['Exascale computing', 'data infrastructure', 'SPECTRUM project', 'Quantum computing', 'HPC', 'HTC', 'Cloud']",2,Talk,0.8,[]
2024-10-24,16:33:00,Room 2.B (Conference Room),Integrating the Perlmutter HPC system in the ALICE Grid,Integration of Perlmutter HPC system into the ALICE Grid for improved resource efficiency and reliability.,https://indico.cern.ch/event/1338689/contributions/6011007/,ALICE,"['HPC', 'Grid Computing', 'ALICE', 'NERSC', 'Monte Carlo Simulation']",2,Talk,0.8,[]
2024-10-24,15:00:00,Room 2.B (Conference Room),Distributed Computing Infrastructure for HERD experiment,HERD's distributed computing system manages data and resources for cosmic-ray and dark matter research.,https://indico.cern.ch/event/1338689/contributions/6011011/,HERD,"['Distributed Computing', 'Grid Computing', 'Cosmic Rays', 'Dark Matter', 'HERD']",2,Talk,0.8,"['HERDOS', 'dHTC']"
2024-10-23,17:09:00,Room 2.B (Conference Room),Optimisation of ATLAS computing resource usage through a modern HEP Benchmark Suite via HammerCloud and PanDA,Study of optimizing ATLAS computing resource usage through a new benchmark suite with HammerCloud and PanDA.,https://indico.cern.ch/event/1338689/contributions/6011005/,ATLAS,"['ATLAS', 'computing', 'benchmark', 'HammerCloud', 'PanDA', 'performance metrics']",2,Talk,0.8,[]
2024-10-23,16:51:00,Room 2.B (Conference Room),Enhancements and resource optimisations for ATLAS use of HammerCloud,Discusses enhancements and optimizations in HammerCloud for ATLAS's use on the LHC computing grid.,https://indico.cern.ch/event/1338689/contributions/6011004/,ATLAS,"['HammerCloud', 'distributed computing', 'resource optimization', 'ATLAS']",2,Talk,0.8,[]
2024-10-23,16:33:00,Room 2.B (Conference Room),Implementation and Performance Analysis of the ALICE grid middleware JAliEn’s Job Optimizer,Analysis of performance enhancements in ALICE grid middleware's new job optimizer service.,https://indico.cern.ch/event/1338689/contributions/6010989/,ALICE,"['grid computing', 'middleware', 'job optimization']",2,Talk,0.8,[]
2024-10-23,14:42:00,Room 2.B (Conference Room),"Designing Operational Security systems: People, Processes and Technology","Discusses cybersecurity in research infrastructures, focusing on threat intelligence and security operations for WLCG sites.",https://indico.cern.ch/event/1338689/contributions/6011015/,WLCG,"['cybersecurity', 'threat intelligence', 'security operations', 'WLCG', 'pDNSSOC', 'EDR']",1,Talk,0.9,[]
