Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-21,07:00:00,Ground floor lobby,Tracking efficiency studies for LHCb in Run 3,"The talk presents efficiency studies for track reconstruction in the upgraded LHCb detector, focusing on methods to estimate tracking efficiency using specific decay processes.",https://indico.cern.ch/event/1338689/contributions/6010530/,LHCb,"['tracking efficiency', 'track reconstruction', 'data-driven methods', 'decay processes']",1,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Machine Learning Inference in Athena with ONNXRuntime,The presentation discusses the integration of ML algorithms in the ATLAS experiment's Athena framework using ONNXRuntime for improved data processing.,https://indico.cern.ch/event/1338689/contributions/6010565/,ATLAS,"['Machine Learning', 'ONNXRuntime', 'Data Processing', 'ATLAS', 'Athena']",3,Poster,0.9,[]
2024-10-21,07:00:00,Ground floor lobby,Particle Flow Reconstruction with Alpaka Portability Library,The talk discusses the implementation of the Alpaka library for GPU acceleration in the CMS Particle Flow reconstruction at the High-Level Trigger.,https://indico.cern.ch/event/1338689/contributions/6015436/,CMS,"['GPU acceleration', 'Alpaka', 'Particle Flow', 'High-Level Trigger', 'parallel computing']",1,Poster,0.4,[]
2024-10-21,07:00:00,Ground floor lobby,CMS L1 Data Scouting for HL-LHC,"The CMS experiment discusses upgrades to its Level-1 Trigger system for the HL-LHC, enabling a new Data Scouting approach for enhanced event reconstruction.",https://indico.cern.ch/event/1338689/contributions/6015452/,CMS,"['Level-1 Trigger', 'Data Scouting', 'HL-LHC', 'event reconstruction']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,The git based ATLAS data acquisition configuration service in LHC Run 3,The talk discusses an upgrade to the ATLAS data acquisition configuration service using git for better management of system configurations.,https://indico.cern.ch/event/1338689/contributions/6015459/,ATLAS,"['data acquisition', 'configuration service', 'git', 'LHC', 'ATLAS']",1,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Porting MADGRAPH to FPGA using High-Level Synthesis (HLS),This study explores porting MADGRAPH to FPGA using High-Level Synthesis to improve data processing speed and reduce power consumption in particle physics simulations.,https://indico.cern.ch/event/1338689/contributions/6015985/,,"['MADGRAPH', 'FPGA', 'High-Level Synthesis', 'data processing', 'power consumption', 'simulation']",1,Poster,0.3,[]
2024-10-21,07:00:00,Ground floor lobby,EDM4hep.jl: Analysing EDM4hep files with Julia,"The EDM4hep.jl package allows analysis of EDM4hep event data in Julia, promoting high-level data analysis with performance comparable to C++.",https://indico.cern.ch/event/1338689/contributions/6016139/,,"['EDM4hep', 'Julia', 'data analysis', 'performance', 'structure of arrays']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Common Analysis Tools in CMS,"The CMS experiment's Common Analysis Tools group focuses on developing tools for analysis, data processing, and statistical interpretation.",https://indico.cern.ch/event/1338689/contributions/6016207/,CMS,"['analysis tools', 'data processing', 'statistical interpretation', 'data preservation']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,A new SymPy backend for vector: uniting experimental and theoretical physicists,"The talk presents a new SymPy backend for the Vector library, enhancing connections between experimental and theoretical physicists for both numerical and symbolic computations.",https://indico.cern.ch/event/1338689/contributions/6016211/,,"['Python', 'SymPy', 'vector', 'numerical computations', 'symbolic computations', 'high energy physics']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,Streamlining ATLAS Monte-Carlo Generator Validation with PAVER,"PAVER is a validation framework for Monte-Carlo generators in ATLAS, automating the process to ensure simulation accuracy and sustainability.",https://indico.cern.ch/event/1338689/contributions/6016090/,ATLAS,"['Monte-Carlo', 'generator validation', 'simulation', 'sustainability']",1,Poster,0.4,[]
2024-10-21,07:00:00,Ground floor lobby,Normalizing Flows for Physics Data Analyses,This work investigates using normalizing flows in generative models to enhance Monte Carlo simulations for high-precision physics data analysis.,https://indico.cern.ch/event/1338689/contributions/6016108/,LHC,"['normalizing flows', 'machine learning', 'Monte Carlo simulations', 'generative models', 'Higgs boson']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,"S3 Compatibility: Enabling Seamless Integration with EOS, CERN’s Large-Scale Disk Storage System","The talk discusses integrating an S3 interface into CERN’s EOS for enhanced data storage capabilities, outlining design and future plans.",https://indico.cern.ch/event/1338689/contributions/6010771/,,"['S3', 'CERN', 'EOS', 'Big Data', 'data storage']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,Advancements and Operations for LHC Run-3 and beyond,"Overview of EOS project advancements for LHC Run-3, including service architecture, metadata improvements, and future development for Run-4.",https://indico.cern.ch/event/1338689/contributions/6010772/,,"['EOS', 'data storage', 'LHC Run-3', 'metadata', 'CERN']",1,Poster,0.6,[]
2024-10-24,03:00:00,Large Hall,Hardware technology trends in HEP computing,"The presentation discusses advancements in computing hardware for HEP experiments and their alignment with increasing data needs, focusing on technology trends and infrastructure investments.",https://indico.cern.ch/event/1338689/contributions/6080127/,,"['HEP', 'hardware technology', 'computing', 'infrastructure', 'data centers']",1,Talk,0.6,[]
2024-10-22,01:00:00,Large Hall,Quantum-Assisted Generative AI for Simulation of the Calorimeter Response,"The presentation discusses using Quantum-assisted Generative AI to improve calorimetry simulations for the HL-LHC, aiming for better performance and data quality.",https://indico.cern.ch/event/1338689/contributions/6015946/,,"['Quantum Computing', 'Generative AI', 'Calorimetry', 'High Luminosity-LHC', 'Deep Learning']",1,Talk,0.3,[]
2024-10-22,00:30:00,Large Hall,Quantum Computing for High energy physics: CERN perspective,"CERN's Quantum Technology Initiative explores quantum computing's potential in high energy physics, discussing foundational research and applications in the field.",https://indico.cern.ch/event/1338689/contributions/6080116/,,"['Quantum Computing', 'High Energy Physics', 'Quantum Technology', 'Machine Learning']",1,Talk,0.7,[]
2024-10-22,00:00:00,Large Hall,The Era of Quantum Utility - IBM Quantum,"The presentation discusses advancements in quantum computing and its applications across various fields, including particle physics, emphasizing error-mitigation techniques.",https://indico.cern.ch/event/1338689/contributions/6080333/,,"['quantum computing', 'particle physics', 'error-mitigation', 'IBM quantum hardware', 'quantum software']",1,Talk,0.8,[]
,,,ROOT RNTuple: Next Generation Event Data I/O for HENP,"The ROOT team is developing the RNTuple I/O subsystem to address data challenges for future collider experiments, focusing on performance and integration with modern storage systems.",https://indico.cern.ch/event/1338689/contributions/6005282/,,"['ROOT', 'RNTuple', 'I/O subsystem', 'data rates', 'event sizes', 'HPC', 'cloud storage']",2,,0.6,[]
,,,Exploring Client-Server Scalability with RNTuple & EOS: Comparative Analysis of Physics Data Formats for Analysis,"This project evaluates the RNTuple data format as a replacement for ROOT's TTree, focusing on scalability and efficiency in LHC data analysis.",https://indico.cern.ch/event/1338689/contributions/6009787/,LHC,"['RNTuple', 'ROOT', 'data format', 'scalability', 'LHC', 'multi-threading', 'EOS']",2,Talk,0.7,[]
2024-10-22,08:45:00,Large Hall B,First Deployment of XCache for Workflow and Efficiency Optimizations on Opportunistic HPC Resources in Germany,The presentation discusses the development and testing of an XRootD-based caching approach for optimizing HPC resource utilization in High Energy Physics.,https://indico.cern.ch/event/1338689/contributions/6011660/,,"['HPC', 'XRootD', 'GridKa', 'workflow optimization', 'High Energy Physics']",1,Talk,0.6,[]
2024-10-22,08:27:00,Large Hall B,Development of machine-learning based app for anomaly detection in CMSWEB,An application for anomaly detection in the CMSWEB cluster using machine learning to monitor service parameters and ensure operational reliability.,https://indico.cern.ch/event/1338689/contributions/6011634/,CMS,"['anomaly detection', 'machine learning', 'CMSWEB', 'Kubernetes', 'services']",2,Talk,0.7,[]
2024-10-22,07:51:00,Large Hall B,Unlocking the compute continuum: scaling out from cloud to HPC and HTC resources,"The presentation discusses a model for efficient access to heterogeneous computing resources, focusing on containerized payloads and Kubernetes integration.",https://indico.cern.ch/event/1338689/contributions/6011648/,,"['distributed computing', 'HPC', 'HTC', 'cloud computing', 'Kubernetes', 'machine learning']",2,Talk,0.6,[]
2024-10-23,04:48:00,Room 2.A (Seminar Room),"Front-End RDMA Over Converged Ethernet, lightweight RoCE endpoint","This work explores implementing RDMA on front-end electronics to reduce CPU networking load in DAQ systems, using FPGAs for better performance.",https://indico.cern.ch/event/1338689/contributions/6011571/,,"['RDMA', 'Ethernet', 'FPGA', 'data acquisition', 'networking']",1,Talk,0.7,[]
2024-10-24,08:45:00,Room 2.B (Conference Room),SPECTRUM: towards a Computing Strategy for Data-intensive Science Infrastructures in Europe,The SPECTRUM project aims to develop a strategic computing strategy for managing the increasing data demands in High Energy Physics and Radio Astronomy across Europe.,https://indico.cern.ch/event/1338689/contributions/6010988/,,"['data-intensive science', 'computing strategy', 'HPC', 'data federation', 'European collaboration']",1,Talk,0.4,[]
2024-10-24,07:33:00,Room 2.B (Conference Room),Integrating the Perlmutter HPC system in the ALICE Grid,The presentation discusses integrating the Perlmutter HPC system into the ALICE Grid for efficient resource utilization and job scheduling.,https://indico.cern.ch/event/1338689/contributions/6011007/,ALICE,"['HPC', 'Grid computing', 'resource utilization', 'Monte Carlo simulation']",2,Talk,0.6,[]
2024-10-24,06:00:00,Room 2.B (Conference Room),Distributed Computing Infrastructure for HERD experiment,"The HERD experiment will use a distributed computing infrastructure for data processing and analysis, focusing on dark matter and cosmic rays.",https://indico.cern.ch/event/1338689/contributions/6011011/,HERD,"['distributed computing', 'dark matter', 'cosmic rays', 'data processing', 'grid computing']",2,Talk,0.6,"['DIRAC', 'dHTC', 'Rucio', 'IAM', 'FTS3']"
2024-10-23,08:09:00,Room 2.B (Conference Room),Optimisation of ATLAS computing resource usage through a modern HEP Benchmark Suite via HammerCloud and PanDA,"The study evaluates ATLAS computing resource usage through a new benchmark suite, assessing performance metrics and identifying areas for improvement.",https://indico.cern.ch/event/1338689/contributions/6011005/,ATLAS,"['HEP Benchmark', 'HammerCloud', 'PanDA', 'computing resources', 'performance metrics']",2,Talk,0.7,[]
2024-10-23,07:51:00,Room 2.B (Conference Room),Enhancements and resource optimisations for ATLAS use of HammerCloud,"The work focuses on optimizing the HammerCloud framework for ATLAS, improving resource testing and management in distributed computing for the LHC.",https://indico.cern.ch/event/1338689/contributions/6011004/,ATLAS,"['HammerCloud', 'distributed computing', 'resource optimization', 'ATLAS']",2,Talk,0.6,[]
2024-10-23,07:33:00,Room 2.B (Conference Room),Implementation and Performance Analysis of the ALICE grid middleware JAliEn’s Job Optimizer,"The paper analyzes the new job optimizer service in the JAliEn grid middleware, focusing on performance improvements and scalability in computational tasks.",https://indico.cern.ch/event/1338689/contributions/6010989/,ALICE,"['grid middleware', 'job optimization', 'performance analysis', 'resource utilization']",1,Talk,0.7,[]
2024-10-23,05:42:00,Room 2.B (Conference Room),"Designing Operational Security systems: People, Processes and Technology","The presentation discusses cybersecurity strategies for research and education sectors, focusing on collaborative defense mechanisms and specific security tools.",https://indico.cern.ch/event/1338689/contributions/6011015/,,"['cybersecurity', 'threat intelligence', 'WLCG', 'EDR tools', 'security operations']",1,Talk,0.2,[]
